workload,slo_class,ttft_mean_R1,ttft_mean_R2,ttft_mean_R3,ttft_mean_mean,ttft_mean_cv%,ttft_mean_ok,ttft_p95_R1,ttft_p95_R2,ttft_p95_R3,ttft_p95_mean,ttft_p95_cv%,ttft_p95_ok,tpot_mean_R1,tpot_mean_R2,tpot_mean_R3,tpot_mean_mean,tpot_mean_cv%,tpot_mean_ok,tpot_p95_R1,tpot_p95_R2,tpot_p95_R3,tpot_p95_mean,tpot_p95_cv%,tpot_p95_ok,e2e_mean_R1,e2e_mean_R2,e2e_mean_R3,e2e_mean_mean,e2e_mean_cv%,e2e_mean_ok,e2e_p95_R1,e2e_p95_R2,e2e_p95_R3,e2e_p95_mean,e2e_p95_cv%,e2e_p95_ok
balanced_5,critical,89.69693215859031,94.1152255506608,95.26748810572688,93.02654860499267,3.1609523450581776,OK,142.40399999999997,146.0426,147.53819999999996,145.32826666666665,1.8169818893672585,OK,18.71003119882761,18.31372350533988,18.36783058825088,18.463861764139455,1.1638879755884763,OK,20.92756827586207,20.42897014844804,20.553811237067023,20.636783220459044,1.257211638386613,OK,4835.5733955947135,4738.910727753304,4753.64876475771,4776.044296035242,1.09039416508204,OK,6712.6759,6523.896299999999,6558.2915,6598.287899999999,1.5237984504315143,OK
balanced_5,sheddable,90.436678111588,95.36398197424892,96.30129098712446,94.03398369098711,3.3502903699927646,OK,144.8962,150.15959999999998,150.2086,148.42146666666665,2.0570264270586383,OK,18.715454210680313,18.31062045710119,18.362579099320744,18.46288458903408,1.1930374122642795,OK,21.05651243378905,20.438765973881633,20.61494210069444,20.703406836121705,1.5371040305691666,OK,4843.918541630901,4745.7182738197425,4759.693011158798,4783.1099422031475,1.1106440266285584,OK,6879.9546,6735.4288,6768.3225999999995,6794.568666666666,1.1149102331833711,OK
balanced_8,critical,117.75614384656367,117.29207032498668,133.387115610016,122.81177659385544,7.4597497275803875,OK,198.10039999999984,194.969,213.93979999999988,202.3363999999999,5.026323908708482,OK,24.03110942817127,23.857583991115703,23.893185016983747,23.92729281209024,0.3830480033074139,OK,30.489492749731465,30.06697935198356,30.189576203786302,30.24868276850044,0.7186087806987242,OK,6248.484603090037,6203.6837208311135,6228.989660628663,6227.0526615166045,0.36073508965907736,OK,9135.322999999997,9065.6136,9121.409199999998,9107.448599999998,0.4050756552211563,OK
balanced_8,sheddable,120.1126838273531,119.8553832553302,136.11283307332295,125.36030005200207,7.42887133712484,OK,204.8675,202.9717999999999,222.9327999999997,210.2573666666665,5.240288771785323,OK,24.085596362828728,23.90807614219129,23.927820979838295,23.973831161619433,0.40583283279186677,OK,30.957060936897573,30.620794742156143,30.679991631117954,30.752615770057222,0.5837281146565015,OK,6223.379255850235,6178.3148824753,6199.231008840354,6200.308382388629,0.3637157210689275,OK,9194.1291,9128.854,9162.6903,9161.891133333333,0.3563116706091685,OK
balanced_10,critical,150.7768355704698,190.01763422818792,149.88681837248325,163.56042939038034,14.011293965026722,FAIL,272.15219999999994,366.00419999999986,270.67535,302.9439166666666,18.028683314820867,FAIL,32.30669284397567,32.65921513595363,31.925136149269623,32.29701470973297,1.1367464823772768,OK,45.27366699641339,45.77548931488202,44.699654732922106,45.24960368140584,1.1896696678434262,OK,8400.927045302014,8531.634055369128,8302.26873909396,8411.609946588367,1.3678145821736774,OK,12835.82125,13213.926549999998,12671.193699999998,12906.980499999998,2.1560107003343565,OK
balanced_10,sheddable,152.99689279801325,187.9659395695364,151.35188369205298,164.10490535320088,12.602075752591135,FAIL,270.30325,363.43975,265.97749999999996,299.9068333333333,18.360240076308042,FAIL,32.2905147333081,32.6220389426676,31.89938746552462,32.27064704716677,1.120941793541215,OK,45.414475709102014,45.73915602893891,44.83054151929498,45.3280577524453,1.015773445253709,OK,8341.863076572849,8462.20344660596,8241.589535182118,8348.552019453642,1.3230911860743406,OK,13003.69425,13219.22175,12816.1255,13013.013833333333,1.5500610726313468,OK
balanced_15,critical,11475.923088105728,11692.453180016517,10743.0864529185,11303.82090701358,4.401454889494368,OK,19937.372899999995,21656.57399999999,18139.2696,19911.07216666666,8.833274659426268,OK,72.03922307332701,71.90425591907655,71.49442573598637,71.81263490946331,0.3950831964217607,OK,80.47295696338837,80.32859774353452,79.67647857704402,80.15934442798897,0.5293926940692216,OK,29842.073998623346,30020.38989430223,28980.260957599123,29614.241616841566,1.8782697233321433,OK,40943.5308,42482.84519999998,40630.71074999999,41352.36225,2.3975469952626267,OK
balanced_15,sheddable,94138.33436623945,93563.75151936716,87495.79107826561,91732.62565462408,4.012134539225907,OK,158354.7696,160855.03375,152155.0579,157121.62041666667,2.8507607516885867,OK,67.54695850900978,66.72683456930056,65.78435230048328,66.68604845959787,1.3226314546567128,OK,76.16924736554736,74.76545533314132,73.37041154791154,74.76837141553341,1.8716740260651759,OK,111396.54865830376,110602.7686333879,104309.33843141532,108769.55190770233,3.5699282506811163,OK,177296.5421,179062.72625,170338.61959999998,175565.96265,2.6271270252771317,OK
