workload,slo_class,ttft_mean_baseline,ttft_mean_treatment,ttft_mean_delta,ttft_mean_pct,ttft_p95_baseline,ttft_p95_treatment,ttft_p95_delta,ttft_p95_pct,ttft_p99_baseline,ttft_p99_treatment,ttft_p99_delta,ttft_p99_pct,tpot_mean_baseline,tpot_mean_treatment,tpot_mean_delta,tpot_mean_pct,tpot_p95_baseline,tpot_p95_treatment,tpot_p95_delta,tpot_p95_pct,e2e_mean_baseline,e2e_mean_treatment,e2e_mean_delta,e2e_mean_pct,e2e_p95_baseline,e2e_p95_treatment,e2e_p95_delta,e2e_p95_pct,e2e_p99_baseline,e2e_p99_treatment,e2e_p99_delta,e2e_p99_pct
balanced_5,critical,95.26748810572687,112.96465110132159,17.697162995594724,18.57628803643337,147.53819999999996,156.0975,8.559300000000036,5.801412786654601,171.97106000000016,867.2049400000002,695.23388,404.2737655975368,18.36783058825088,18.432023000627833,0.06419241237695417,0.3494828203501361,20.553811237067023,20.590431298944498,0.0366200618774748,0.1781667713841493,4753.64876475771,4787.945017621145,34.29625286343526,0.7214721692881176,6558.2915,6619.7108,61.419299999999566,0.9365137246491646,7502.060540000002,7609.38554000001,107.325000000008,1.430606956952229
balanced_5,sheddable,96.30129098712446,115.67808497854075,19.376793991416292,20.121011663288066,150.2086,167.9464,17.73780000000002,11.80877792616403,193.42803999999975,1088.4103999999925,894.9823599999927,462.6952534906489,18.362579099320744,18.42979657259955,0.06721747327880578,0.3660568208596158,20.614942100694442,20.67449524236335,0.05955314166890702,0.2888833806955048,4759.693011158798,4796.306156223176,36.61314506437793,0.7692333303543052,6768.3225999999995,6821.243599999999,52.92099999999937,0.7818923997505581,7585.963919999995,7735.602559999997,149.63864000000194,1.9725725244419834
balanced_8,critical,133.387115610016,133.1358705380927,-0.25124507192330725,-0.1883578265968901,213.93979999999988,240.19319999999996,26.253400000000084,12.271395972138004,707.7489200000003,322.9279600000001,-384.82096000000024,-54.37252521699363,23.893185016983747,26.574200535055553,2.6810155180718063,11.22083772492486,30.189576203786302,36.11067647773279,5.921100273946486,19.613061919047,6228.989660628663,6912.589128929142,683.5994683004792,10.974483913840478,9121.409199999998,10454.9144,1333.5052000000014,14.619508573302486,10671.76324,12779.999960000001,2108.236720000001,19.755280103084452
balanced_8,sheddable,136.11283307332295,136.15203276131044,0.03919968798749096,0.028799406420682162,222.9327999999997,238.24819999999994,15.315400000000238,6.869962607566163,808.0304199999996,324.18616,-483.8442599999996,-59.87946097375887,23.927820979838295,26.646249014347912,2.7184280345096177,11.36095107364845,30.679991631117954,36.70136029326115,6.0213686621432,19.626369963008315,6199.231008840354,6888.956316172646,689.7253073322927,11.125981695934811,9162.6903,10705.145699999995,1542.4553999999953,16.83408856457797,10698.78098,12873.84572,2175.06474,20.330023991200534
balanced_10,critical,149.88681837248325,168.0635826342282,18.17676426174495,12.126993193340011,270.67535,314.56975,43.89440000000002,16.21662260711957,365.1884300000003,532.5937000000001,167.4052699999998,45.840792382168196,31.925136149269626,32.55998503609171,0.6348488868220841,1.9885549864338103,44.699654732922106,45.38644872027758,0.6867939873554718,1.5364637410714397,8302.26873909396,8482.46386031879,180.19512122482956,2.1704322864944325,12671.193699999998,13020.968599999998,349.77490000000034,2.7603942318394235,14888.775450000006,15133.66904,244.89358999999422,1.644820225964212
balanced_10,sheddable,151.35188369205298,187.4750442880795,36.12316059602651,23.867004304699794,265.97749999999996,395.00075000000004,129.02325000000008,48.50908441503514,370.6654499999993,1087.4599499999988,716.7944999999995,193.38044589804656,31.89938746552462,32.50635932369035,0.6069718581657284,1.9027696341245282,44.83054151929498,45.4598905924573,0.6293490731623166,1.403839997987635,8241.589535182118,8430.482697019866,188.89316183774827,2.2919506125777254,12816.1255,13036.37,220.2445000000007,1.7184951879567714,15274.248849999996,15653.87085,379.622000000003,2.4853726276693675
balanced_15,critical,10743.0864529185,4114.855306358382,-6628.231146560118,-61.6976431829744,18139.2696,12630.854799999992,-5508.414800000008,-30.367346213322765,23870.370260000003,15332.34024,-8538.030020000004,-35.7683183251972,71.49442573598637,58.816161141989575,-12.678264593996794,-17.733221105677405,79.67647857704402,69.14092746721876,-10.535551109825263,-13.222912580954238,28980.260957599123,19173.157969997246,-9807.102987601877,-33.84063035854163,40630.71074999999,29825.327799999985,-10805.382950000007,-26.594127325227774,45303.2172,35614.89672,-9688.320480000002,-21.38550213162345
balanced_15,sheddable,87495.79107826561,114631.94628197436,27136.155203708753,31.014240650084833,152155.05789999999,181842.85139999999,29687.7935,19.511539024559763,156621.83737999998,187367.13220000002,30745.29482000004,19.63027336054359,65.78435230048328,59.6540171601083,-6.130335140374974,-9.318834838372252,73.37041154791154,72.94707349498329,-0.42333805292825843,-0.576987431305077,104309.33843141532,129856.08827924734,25546.74984783202,24.491335322416337,170338.61959999998,196908.4912,26569.871600000013,15.598266360495982,177205.10714,205112.25870000003,27907.151560000028,15.748502969472614
