request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
203,sheddable,,sheddable,6,,0,,0,true,912,142,0,0,0,0,0,,0,916,39708425,1780948302123724,1780948302197510,1780948304607561,143,ok,,length
206,sheddable,,sheddable,6,,0,,0,true,1218,191,0,0,0,0,0,,0,1230,40079478,1780948302494300,1780948302604348,1780948305888272,192,ok,,length
202,critical,,critical,0,,0,,0,true,1485,236,0,0,0,0,0,,0,1463,39513502,1780948301928421,1780948302035552,1780948306109125,237,ok,,length
201,sheddable,,sheddable,6,,0,,0,true,1029,264,0,0,0,0,0,,0,1015,39415681,1780948301830578,1780948301924076,1780948306517729,265,ok,,length
200,critical,,critical,0,,0,,0,true,535,284,0,0,0,0,0,,0,524,39325282,1780948301739815,1780948301840914,1780948306768717,285,ok,,length
214,sheddable,,sheddable,6,,0,,0,true,654,141,0,0,0,0,0,,0,679,42076762,1780948304491346,1780948304562472,1780948306981447,142,ok,,length
207,sheddable,,sheddable,6,,0,,0,true,758,246,0,0,0,0,0,,0,780,40608402,1780948303023561,1780948303085826,1780948307281639,247,ok,,length
205,sheddable,,sheddable,6,,0,,0,true,840,303,0,0,0,0,0,,0,847,40046426,1780948302461521,1780948302532198,1780948307699766,304,ok,,length
211,critical,,critical,0,,0,,0,true,1141,220,0,0,0,0,0,,0,1107,41475349,1780948303890719,1780948303982184,1780948307744252,221,ok,,length
212,critical,,critical,0,,0,,0,true,1229,232,0,0,0,0,0,,0,1239,41568157,1780948303983598,1780948304070673,1780948307963229,233,ok,,length
204,critical,,critical,0,,0,,0,true,865,335,0,0,0,0,0,,0,847,39871754,1780948302286232,1780948302357107,1780948308020909,336,ok,,length
208,sheddable,,sheddable,6,,0,,0,true,902,293,0,0,0,0,0,,0,890,40859557,1780948303274775,1780948303364113,1780948308336692,294,ok,,length
209,critical,,critical,0,,0,,0,true,637,284,0,0,0,0,0,,0,651,41059816,1780948303475086,1780948303549811,1780948308365849,285,ok,,length
213,sheddable,,sheddable,6,,0,,0,true,709,269,0,0,0,0,0,,0,697,41627583,1780948304042739,1780948304121623,1780948308623990,270,ok,,length
218,sheddable,,sheddable,6,,0,,0,true,1285,227,0,0,0,0,0,,0,1296,42640359,1780948305055764,1780948305207410,1780948308964837,228,ok,,length
210,critical,,critical,0,,0,,0,true,639,344,0,0,0,0,0,,0,669,41289371,1780948303704564,1780948303763701,1780948309644420,345,ok,,length
215,sheddable,,sheddable,6,,0,,0,true,760,296,0,0,0,0,0,,0,762,42524802,1780948304940058,1780948305013193,1780948310026963,297,ok,,length
220,sheddable,,sheddable,6,,0,,0,true,1011,276,0,0,0,0,0,,0,1017,43225959,1780948305640519,1780948305752899,1780948310344701,277,ok,,length
223,sheddable,,sheddable,6,,0,,0,true,831,214,0,0,0,0,0,,0,848,44312819,1780948306727817,1780948306805548,1780948310477619,215,ok,,length
222,critical,,critical,0,,0,,0,true,1236,241,0,0,0,0,0,,0,1241,43973105,1780948306388440,1780948306487645,1780948310686793,242,ok,,length
216,sheddable,,sheddable,6,,0,,0,true,1170,327,0,0,0,0,0,,0,1153,42580671,1780948304995699,1780948305081568,1780948310803640,328,ok,,length
219,critical,,critical,0,,0,,0,true,1623,319,0,0,0,0,0,,0,1629,43158176,1780948305573631,1780948305683672,1780948311203777,320,ok,,length
217,critical,,critical,0,,0,,0,true,1071,359,0,0,0,0,0,,0,1054,42613169,1780948305027674,1780948305184363,1780948311425226,360,ok,,length
224,critical,,critical,0,,0,,0,true,906,268,0,0,0,0,0,,0,923,44376191,1780948306791478,1780948306863360,1780948311613172,269,ok,,length
226,critical,,critical,0,,0,,0,true,1154,255,0,0,0,0,0,,0,1195,44978486,1780948307393973,1780948307483072,1780948312086893,256,ok,,length
221,critical,,critical,0,,0,,0,true,521,344,0,0,0,0,0,,0,516,43817450,1780948306232164,1780948306299421,1780948312404801,345,ok,,length
227,critical,,critical,0,,0,,0,true,775,267,0,0,0,0,0,,0,782,45154693,1780948307569802,1780948307640148,1780948312435696,268,ok,,length
