request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
209,critical,,critical,0,,0,,0,true,637,284,0,0,0,0,0,,0,651,13686562,1780951369693174,1780951371553435,1780951387693526,285,ok,,length
220,sheddable,,sheddable,6,,0,,0,true,1011,276,0,0,0,0,0,,0,1017,14408619,1780951370415016,1780951372857924,1780951388123555,277,ok,,length
208,sheddable,,sheddable,6,,0,,0,true,902,293,0,0,0,0,0,,0,890,13619820,1780951369626429,1780951372531330,1780951389631038,294,ok,,length
215,sheddable,,sheddable,6,,0,,0,true,760,296,0,0,0,0,0,,0,762,14174900,1780951370180733,1780951372627159,1780951390065378,297,ok,,length
205,sheddable,,sheddable,6,,0,,0,true,840,303,0,0,0,0,0,,0,847,13348777,1780951369355207,1780951372301852,1780951390500153,304,ok,,length
328,critical,,critical,0,,0,,0,true,955,107,0,0,0,0,0,,0,963,20943264,1780951376950062,1780951381123270,1780951390609036,108,ok,,length
282,critical,,critical,0,,0,,0,true,949,167,0,0,0,0,0,,0,939,18330122,1780951374336522,1780951378029583,1780951391156807,168,ok,,length
278,critical,,critical,0,,0,,0,true,505,172,0,0,0,0,0,,0,516,18222208,1780951374228969,1780951377925499,1780951391592798,173,ok,,length
219,critical,,critical,0,,0,,0,true,1623,319,0,0,0,0,0,,0,1629,14386014,1780951370392161,1780951371877699,1780951391920913,320,ok,,length
234,sheddable,,sheddable,6,,0,,0,true,1346,170,0,0,0,0,0,,0,1316,15698534,1780951371704336,1780951379120720,1780951392566966,171,ok,,length
238,critical,,critical,0,,0,,0,true,896,191,0,0,0,0,0,,0,885,15961205,1780951371967914,1780951377061743,1780951392630864,192,ok,,length
276,critical,,critical,0,,0,,0,true,623,186,0,0,0,0,0,,0,586,18128011,1780951374134497,1780951377811990,1780951392694569,187,ok,,length
204,critical,,critical,0,,0,,0,true,865,335,0,0,0,0,0,,0,847,13290542,1780951369296444,1780951371445777,1780951392727653,336,ok,,length
216,sheddable,,sheddable,6,,0,,0,true,1170,327,0,0,0,0,0,,0,1153,14193523,1780951370199844,1780951372626871,1780951392823063,328,ok,,length
239,sheddable,,sheddable,6,,0,,0,true,869,178,0,0,0,0,0,,0,894,15961291,1780951371968027,1780951379544188,1780951392951487,179,ok,,length
210,critical,,critical,0,,0,,0,true,639,344,0,0,0,0,0,,0,669,13763080,1780951369768888,1780951371554736,1780951393046015,345,ok,,length
318,critical,,critical,0,,0,,0,true,1281,184,0,0,0,0,0,,0,1287,20434834,1780951376441391,1780951379330294,1780951393080920,185,ok,,length
221,critical,,critical,0,,0,,0,true,521,344,0,0,0,0,0,,0,516,14605772,1780951370612317,1780951371880752,1780951393139056,345,ok,,length
255,critical,,critical,0,,0,,0,true,1093,205,0,0,0,0,0,,0,1100,16660989,1780951372667538,1780951377383831,1780951393170564,206,ok,,length
258,critical,,critical,0,,0,,0,true,789,207,0,0,0,0,0,,0,785,16930161,1780951372936318,1780951377489366,1780951393261392,208,ok,,length
330,sheddable,,sheddable,6,,0,,0,true,1379,106,0,0,0,0,0,,0,1368,21107189,1780951377113423,1780951385758001,1780951393326612,107,ok,,length
329,critical,,critical,0,,0,,0,true,760,150,0,0,0,0,0,,0,752,20950023,1780951376955864,1780951381122361,1780951393356411,151,ok,,length
217,critical,,critical,0,,0,,0,true,1071,359,0,0,0,0,0,,0,1054,14204345,1780951370210638,1780951371768710,1780951393574144,360,ok,,length
257,critical,,critical,0,,0,,0,true,880,221,0,0,0,0,0,,0,876,16819404,1780951372825403,1780951377383832,1780951393664255,222,ok,,length
268,critical,,critical,0,,0,,0,true,792,218,0,0,0,0,0,,0,784,17585163,1780951373591244,1780951377703261,1780951393666245,219,ok,,length
241,sheddable,,sheddable,6,,0,,0,true,567,209,0,0,0,0,0,,0,573,16007635,1780951372013416,1780951379668209,1780951393941573,210,ok,,length
341,critical,,critical,0,,0,,0,true,1246,165,0,0,0,0,0,,0,1258,22130713,1780951378136802,1780951381657845,1780951393975486,166,ok,,length
269,critical,,critical,0,,0,,0,true,1246,228,0,0,0,0,0,,0,1254,17760393,1780951373766961,1780951377811551,1780951394004245,229,ok,,length
291,critical,,critical,0,,0,,0,true,1085,225,0,0,0,0,0,,0,1084,18681079,1780951374687765,1780951378244755,1780951394033661,226,ok,,length
310,critical,,critical,0,,0,,0,true,1076,224,0,0,0,0,0,,0,1075,19639830,1780951375645878,1780951378787529,1780951394153770,225,ok,,length
265,critical,,critical,0,,0,,0,true,1074,235,0,0,0,0,0,,0,1058,17402527,1780951373409051,1780951377593848,1780951394154883,236,ok,,length
281,critical,,critical,0,,0,,0,true,1409,232,0,0,0,0,0,,0,1405,18322162,1780951374328769,1780951378029612,1780951394185814,233,ok,,length
350,critical,,critical,0,,0,,0,true,1065,168,0,0,0,0,0,,0,1064,22714131,1780951378719955,1780951382085552,1780951394185838,169,ok,,length
320,critical,,critical,0,,0,,0,true,517,224,0,0,0,0,0,,0,509,20472027,1780951376478528,1780951379121029,1780951394244162,225,ok,,length
261,sheddable,,sheddable,6,,0,,0,true,1425,157,0,0,0,0,0,,0,1420,17070638,1780951373076412,1780951383591763,1780951394272913,158,ok,,length
366,critical,,critical,0,,0,,0,true,403,166,0,0,0,0,0,,0,400,24159572,1780951380165338,1780951382730141,1780951394304436,167,ok,,length
244,critical,,critical,0,,0,,0,true,513,244,0,0,0,0,0,,0,507,16109724,1780951372116217,1780951377174079,1780951394305882,245,ok,,length
231,critical,,critical,0,,0,,0,true,549,246,0,0,0,0,0,,0,564,15539837,1780951371546164,1780951376956283,1780951394306325,247,ok,,length
284,critical,,critical,0,,0,,0,true,643,238,0,0,0,0,0,,0,647,18367013,1780951374373710,1780951378136060,1780951394394444,239,ok,,length
240,critical,,critical,0,,0,,0,true,975,249,0,0,0,0,0,,0,972,16005742,1780951372011718,1780951377175011,1780951394451678,250,ok,,length
226,critical,,critical,0,,0,,0,true,1154,255,0,0,0,0,0,,0,1195,14992784,1780951370999414,1780951376629065,1780951394482171,256,ok,,length
270,sheddable,,sheddable,6,,0,,0,true,1150,163,0,0,0,0,0,,0,1164,17839907,1780951373845739,1780951383915373,1780951394540181,164,ok,,length
288,sheddable,,sheddable,6,,0,,0,true,1162,160,0,0,0,0,0,,0,1163,18505783,1780951374511949,1780951384564515,1780951394632170,161,ok,,length
299,critical,,critical,0,,0,,0,true,1215,246,0,0,0,0,0,,0,1235,19034199,1780951375040237,1780951378459051,1780951394719720,247,ok,,length
252,sheddable,,sheddable,6,,0,,0,true,1505,175,0,0,0,0,0,,0,1528,16442282,1780951372448448,1780951383379193,1780951394750904,176,ok,,length
290,critical,,critical,0,,0,,0,true,1466,250,0,0,0,0,0,,0,1489,18588625,1780951374594662,1780951378244572,1780951394776769,251,ok,,length
266,critical,,critical,0,,0,,0,true,1136,256,0,0,0,0,0,,0,1135,17447583,1780951373453828,1780951377703387,1780951394805779,257,ok,,length
227,critical,,critical,0,,0,,0,true,775,267,0,0,0,0,0,,0,782,15051519,1780951371058005,1780951376736768,1780951394863157,268,ok,,length
294,critical,,critical,0,,0,,0,true,1143,257,0,0,0,0,0,,0,1150,18865075,1780951374871233,1780951378350984,1780951395010061,258,ok,,length
353,critical,,critical,0,,0,,0,true,1466,196,0,0,0,0,0,,0,1453,23075442,1780951379081587,1780951382301751,1780951395065428,197,ok,,length
296,critical,,critical,0,,0,,0,true,1146,260,0,0,0,0,0,,0,1155,18925171,1780951374931856,1780951378459277,1780951395123834,261,ok,,length
334,critical,,critical,0,,0,,0,true,794,207,0,0,0,0,0,,0,783,21705224,1780951377711715,1780951381335555,1780951395124765,208,ok,,length
245,sheddable,,sheddable,6,,0,,0,true,536,248,0,0,0,0,0,,0,542,16116818,1780951372123155,1780951379749881,1780951395125919,249,ok,,length
314,critical,,critical,0,,0,,0,true,1026,257,0,0,0,0,0,,0,1050,20263211,1780951376269997,1780951378894002,1780951395155092,258,ok,,length
228,critical,,critical,0,,0,,0,true,1464,278,0,0,0,0,0,,0,1475,15255927,1780951371262007,1780951376737749,1780951395180546,279,ok,,length
365,sheddable,,sheddable,6,,0,,0,true,1134,164,0,0,0,0,0,,0,1160,24058782,1780951380064709,1780951386304594,1780951395214095,165,ok,,length
411,sheddable,,sheddable,6,,0,,0,true,1434,103,0,0,0,0,0,,0,1415,27254944,1780951383261653,1780951390938513,1780951395214706,104,ok,,length
348,critical,,critical,0,,0,,0,true,1446,204,0,0,0,0,0,,0,1460,22527474,1780951378533451,1780951381977393,1780951395214226,205,ok,,length
371,critical,,critical,0,,0,,0,true,894,196,0,0,0,0,0,,0,903,24339389,1780951380345172,1780951382836919,1780951395215407,197,ok,,length
333,critical,,critical,0,,0,,0,true,886,212,0,0,0,0,0,,0,880,21586653,1780951377592460,1780951381230225,1780951395237561,213,ok,,length
313,critical,,critical,0,,0,,0,true,994,259,0,0,0,0,0,,0,982,19942486,1780951375948330,1780951379007779,1780951395238365,260,ok,,length
232,sheddable,,sheddable,6,,0,,0,true,524,257,0,0,0,0,0,,0,529,15599802,1780951371605909,1780951379330134,1780951395269047,258,ok,,length
285,sheddable,,sheddable,6,,0,,0,true,1115,187,0,0,0,0,0,,0,1125,18421395,1780951374427690,1780951384348310,1780951395431399,188,ok,,length
301,critical,,critical,0,,0,,0,true,778,271,0,0,0,0,0,,0,797,19237195,1780951375243938,1780951378575012,1780951395861880,272,ok,,length
358,critical,,critical,0,,0,,0,true,1169,208,0,0,0,0,0,,0,1185,23593129,1780951379599205,1780951382514678,1780951395861895,209,ok,,length
289,sheddable,,sheddable,6,,0,,0,true,404,190,0,0,0,0,0,,0,417,18549780,1780951374555785,1780951384565117,1780951395969081,191,ok,,length
308,sheddable,,sheddable,6,,0,,0,true,1049,188,0,0,0,0,0,,0,1058,19599426,1780951375605712,1780951385215024,1780951396394818,189,ok,,length
407,critical,,critical,0,,0,,0,true,797,147,0,0,0,0,0,,0,778,26627642,1780951382633543,1780951387910071,1780951396610603,148,ok,,length
361,critical,,critical,0,,0,,0,true,1134,214,0,0,0,0,0,,0,1141,23878687,1780951379884777,1780951382624230,1780951396611891,215,ok,,length
267,sheddable,,sheddable,6,,0,,0,true,950,203,0,0,0,0,0,,0,958,17500837,1780951373507474,1780951383807269,1780951396611987,204,ok,,length
233,sheddable,,sheddable,6,,0,,0,true,1293,271,0,0,0,0,0,,0,1316,15676557,1780951371682449,1780951379435202,1780951396721073,272,ok,,length
317,critical,,critical,0,,0,,0,true,1317,275,0,0,0,0,0,,0,1321,20423337,1780951376429510,1780951379222611,1780951396938669,276,ok,,length
248,sheddable,,sheddable,6,,0,,0,true,1074,215,0,0,0,0,0,,0,1064,16283536,1780951372289909,1780951383052477,1780951397152678,216,ok,,length
368,sheddable,,sheddable,6,,0,,0,true,1115,185,0,0,0,0,0,,0,1125,24226040,1780951380232645,1780951386412359,1780951397259899,186,ok,,length
253,critical,,critical,0,,0,,0,true,1122,298,0,0,0,0,0,,0,1143,16487912,1780951372494366,1780951377275199,1780951397475715,299,ok,,length
337,critical,,critical,0,,0,,0,true,1314,234,0,0,0,0,0,,0,1300,21908914,1780951377915381,1780951381442037,1780951397585540,235,ok,,length
349,critical,,critical,0,,0,,0,true,787,228,0,0,0,0,0,,0,784,22567098,1780951378573055,1780951382086111,1780951397587717,229,ok,,length
280,critical,,critical,0,,0,,0,true,909,294,0,0,0,0,0,,0,898,18293085,1780951374299046,1780951377925187,1780951397694120,295,ok,,length
356,sheddable,,sheddable,6,,0,,0,true,511,191,0,0,0,0,0,,0,513,23425078,1780951379431272,1780951386194841,1780951397694657,192,ok,,length
247,critical,,critical,0,,0,,0,true,731,300,0,0,0,0,0,,0,744,16233008,1780951372238838,1780951377275785,1780951397694658,301,ok,,length
243,sheddable,,sheddable,6,,0,,0,true,1231,277,0,0,0,0,0,,0,1230,16042655,1780951372049296,1780951379749507,1780951397695420,278,ok,,length
242,sheddable,,sheddable,6,,0,,0,true,444,280,0,0,0,0,0,,0,448,16007949,1780951372013748,1780951379669161,1780951397910400,281,ok,,length
286,sheddable,,sheddable,6,,0,,0,true,1089,210,0,0,0,0,0,,0,1103,18452171,1780951374458876,1780951384458123,1780951398017492,211,ok,,length
354,sheddable,,sheddable,6,,0,,0,true,978,195,0,0,0,0,0,,0,973,23081420,1780951379087522,1780951386195374,1780951398128024,196,ok,,length
359,critical,,critical,0,,0,,0,true,1099,231,0,0,0,0,0,,0,1060,23680924,1780951379686708,1780951382514756,1780951398345210,232,ok,,length
338,critical,,critical,0,,0,,0,true,885,241,0,0,0,0,0,,0,904,21909014,1780951377915361,1780951381442581,1780951398345751,242,ok,,length
321,sheddable,,sheddable,6,,0,,0,true,1093,206,0,0,0,0,0,,0,1091,20610981,1780951376617381,1780951385542015,1780951398675587,207,ok,,length
372,critical,,critical,0,,0,,0,true,919,231,0,0,0,0,0,,0,907,24370681,1780951380377276,1780951382943670,1780951398784417,232,ok,,length
236,sheddable,,sheddable,6,,0,,0,true,1103,291,0,0,0,0,0,,0,1090,15922830,1780951371929602,1780951379544607,1780951399002639,292,ok,,length
312,sheddable,,sheddable,6,,0,,0,true,1250,213,0,0,0,0,0,,0,1253,19723307,1780951375729571,1780951385331887,1780951399221579,214,ok,,length
229,critical,,critical,0,,0,,0,true,1216,319,0,0,0,0,0,,0,1198,15360755,1780951371367312,1780951376846767,1780951399331599,320,ok,,length
394,sheddable,,sheddable,6,,0,,0,true,1126,153,0,0,0,0,0,,0,1157,25898074,1780951381903864,1780951390283926,1780951399659691,154,ok,,length
225,sheddable,,sheddable,6,,0,,0,true,706,301,0,0,0,0,0,,0,689,14916593,1780951370923459,1780951379329734,1780951399878713,302,ok,,length
389,critical,,critical,0,,0,,0,true,1016,179,0,0,0,0,0,,0,992,25508735,1780951381515163,1780951387695491,1780951399879117,180,ok,,length
250,critical,,critical,0,,0,,0,true,845,321,0,0,0,0,0,,0,859,16327160,1780951372333547,1780951377174847,1780951399879233,322,ok,,length
410,sheddable,,sheddable,6,,0,,0,true,855,148,0,0,0,0,0,,0,858,27065543,1780951383072067,1780951391047123,1780951399880335,149,ok,,length
260,sheddable,,sheddable,6,,0,,0,true,994,235,0,0,0,0,0,,0,995,17032988,1780951373039701,1780951383699412,1780951399988094,236,ok,,length
271,critical,,critical,0,,0,,0,true,746,317,0,0,0,0,0,,0,748,17859874,1780951373865775,1780951377812327,1780951400097272,318,ok,,length
384,critical,,critical,0,,0,,0,true,798,184,0,0,0,0,0,,0,783,24932303,1780951380938340,1780951387367096,1780951400101133,185,ok,,length
264,sheddable,,sheddable,6,,0,,0,true,315,236,0,0,0,0,0,,0,323,17331306,1780951373337957,1780951383806953,1780951400208200,237,ok,,length
377,critical,,critical,0,,0,,0,true,486,246,0,0,0,0,0,,0,494,24483437,1780951380489186,1780951382836957,1780951400317510,247,ok,,length
357,critical,,critical,0,,0,,0,true,1271,251,0,0,0,0,0,,0,1245,23449066,1780951379454978,1780951382408690,1780951400427439,252,ok,,length
297,sheddable,,sheddable,6,,0,,0,true,1914,228,0,0,0,0,0,,0,1900,18974376,1780951374980533,1780951384893039,1780951400428810,229,ok,,length
235,sheddable,,sheddable,6,,0,,0,true,954,303,0,0,0,0,0,,0,962,15901886,1780951371908721,1780951379669009,1780951400429230,304,ok,,length
305,sheddable,,sheddable,6,,0,,0,true,475,228,0,0,0,0,0,,0,473,19373861,1780951375379867,1780951385106776,1780951400649518,229,ok,,length
449,critical,,critical,0,,0,,0,true,916,174,0,0,0,0,0,,0,932,29898660,1780951385904788,1780951389199025,1780951400869901,175,ok,,length
336,critical,,critical,0,,0,,0,true,1116,266,0,0,0,0,0,,0,1106,21891520,1780951377898230,1780951381335634,1780951400978219,267,ok,,length
445,sheddable,,sheddable,6,,0,,0,true,882,149,0,0,0,0,0,,0,887,29626219,1780951385632067,1780951392034065,1780951400979673,150,ok,,length
331,critical,,critical,0,,0,,0,true,1129,267,0,0,0,0,0,,0,1156,21357576,1780951377364220,1780951381230032,1780951400979707,268,ok,,length
259,sheddable,,sheddable,6,,0,,0,true,964,248,0,0,0,0,0,,0,959,16959213,1780951372966054,1780951383481378,1780951401197111,249,ok,,length
300,sheddable,,sheddable,6,,0,,0,true,708,235,0,0,0,0,0,,0,705,19217457,1780951375223449,1780951384998769,1780951401308053,236,ok,,length
420,critical,,critical,0,,0,,0,true,976,189,0,0,0,0,0,,0,963,28049383,1780951384055180,1780951388334552,1780951401526779,190,ok,,length
364,critical,,critical,0,,0,,0,true,871,260,0,0,0,0,0,,0,863,24038753,1780951380045138,1780951382729864,1780951401576042,261,ok,,length
421,critical,,critical,0,,0,,0,true,1400,189,0,0,0,0,0,,0,1372,28201819,1780951384207788,1780951388442359,1780951401578071,190,ok,,length
360,critical,,critical,0,,0,,0,true,715,262,0,0,0,0,0,,0,714,23829739,1780951379835526,1780951382622674,1780951401611390,263,ok,,length
324,critical,,critical,0,,0,,0,true,1088,278,0,0,0,0,0,,0,1102,20718982,1780951376725337,1780951380908759,1780951401612700,279,ok,,length
385,sheddable,,sheddable,6,,0,,0,true,1110,178,0,0,0,0,0,,0,1101,25140019,1780951381146111,1780951390067389,1780951401910215,179,ok,,length
311,critical,,critical,0,,0,,0,true,1363,325,0,0,0,0,0,,0,1377,19643681,1780951375649474,1780951379007124,1780951401910322,326,ok,,length
304,critical,,critical,0,,0,,0,true,1529,329,0,0,0,0,0,,0,1504,19320054,1780951375326419,1780951378676531,1780951401941963,330,ok,,length
230,critical,,critical,0,,0,,0,true,1316,345,0,0,0,0,0,,0,1341,15484733,1780951371491418,1780951376956432,1780951401942326,346,ok,,length
322,sheddable,,sheddable,6,,0,,0,true,790,240,0,0,0,0,0,,0,794,20630744,1780951376637916,1780951385541683,1780951402014570,241,ok,,length
283,sheddable,,sheddable,6,,0,,0,true,705,251,0,0,0,0,0,,0,704,18336521,1780951374343205,1780951384348911,1780951402015761,252,ok,,length
374,sheddable,,sheddable,6,,0,,0,true,1275,184,0,0,0,0,0,,0,1285,24418215,1780951380424964,1780951389740089,1780951402045572,185,ok,,length
292,critical,,critical,0,,0,,0,true,649,335,0,0,0,0,0,,0,639,18703314,1780951374709170,1780951378351937,1780951402078056,336,ok,,length
340,critical,,critical,0,,0,,0,true,916,278,0,0,0,0,0,,0,940,22076918,1780951378083546,1780951381656837,1780951402078380,279,ok,,length
448,critical,,critical,0,,0,,0,true,1151,191,0,0,0,0,0,,0,1137,29873436,1780951385879955,1780951389093002,1780951402079682,192,ok,,length
400,sheddable,,sheddable,6,,0,,0,true,1267,178,0,0,0,0,0,,0,1287,26258997,1780951382265254,1780951390610601,1780951402110111,179,ok,,length
237,critical,,critical,0,,0,,0,true,913,349,0,0,0,0,0,,0,908,15933617,1780951371939420,1780951377060892,1780951402139865,350,ok,,length
277,sheddable,,sheddable,6,,0,,0,true,969,257,0,0,0,0,0,,0,952,18163835,1780951374170112,1780951384240876,1780951402171268,258,ok,,length
370,sheddable,,sheddable,6,,0,,0,true,902,236,0,0,0,0,0,,0,904,24310807,1780951380316617,1780951386535877,1780951402171930,237,ok,,length
246,sheddable,,sheddable,6,,0,,0,true,590,268,0,0,0,0,0,,0,581,16153713,1780951372159962,1780951383052763,1780951402172762,269,ok,,length
306,critical,,critical,0,,0,,0,true,1364,336,0,0,0,0,0,,0,1345,19387918,1780951375394317,1780951378677631,1780951402205933,337,ok,,length
392,sheddable,,sheddable,6,,0,,0,true,677,184,0,0,0,0,0,,0,671,25633445,1780951381639286,1780951390284067,1780951402206043,185,ok,,length
382,critical,,critical,0,,0,,0,true,686,270,0,0,0,0,0,,0,681,24686292,1780951380692415,1780951383052218,1780951402233591,271,ok,,length
414,critical,,critical,0,,0,,0,true,742,206,0,0,0,0,0,,0,758,27315899,1780951383322082,1780951388016538,1780951402238262,207,ok,,length
335,sheddable,,sheddable,6,,0,,0,true,1118,245,0,0,0,0,0,,0,1109,21735782,1780951377741862,1780951385869717,1780951402263558,246,ok,,length
423,sheddable,,sheddable,6,,0,,0,true,1548,176,0,0,0,0,0,,0,1570,28268395,1780951384274989,1780951391373351,1780951402263770,177,ok,,length
376,sheddable,,sheddable,6,,0,,0,true,1043,190,0,0,0,0,0,,0,1022,24471770,1780951380477543,1780951389849217,1780951402265840,191,ok,,length
307,sheddable,,sheddable,6,,0,,0,true,906,253,0,0,0,0,0,,0,927,19391310,1780951375397488,1780951385107157,1780951402294372,254,ok,,length
388,critical,,critical,0,,0,,0,true,1435,214,0,0,0,0,0,,0,1400,25311641,1780951381317722,1780951387589049,1780951402355332,215,ok,,length
415,critical,,critical,0,,0,,0,true,887,210,0,0,0,0,0,,0,892,27373854,1780951383379632,1780951388123735,1780951402384220,211,ok,,length
456,sheddable,,sheddable,6,,0,,0,true,1391,169,0,0,0,0,0,,0,1371,30674141,1780951386680914,1780951392568223,1780951402384696,170,ok,,length
344,critical,,critical,0,,0,,0,true,1612,289,0,0,0,0,0,,0,1651,22235655,1780951378241525,1780951381763202,1780951402445335,290,ok,,length
419,critical,,critical,0,,0,,0,true,1082,212,0,0,0,0,0,,0,1088,28024739,1780951384031168,1780951388229553,1780951402474572,213,ok,,length
275,sheddable,,sheddable,6,,0,,0,true,819,267,0,0,0,0,0,,0,819,17974065,1780951373980765,1780951384241755,1780951402475155,268,ok,,length
398,sheddable,,sheddable,6,,0,,0,true,735,192,0,0,0,0,0,,0,723,26163660,1780951382169914,1780951390501549,1780951402505417,193,ok,,length
323,critical,,critical,0,,0,,0,true,710,305,0,0,0,0,0,,0,704,20691746,1780951376698168,1780951380909110,1780951402681946,306,ok,,length
426,critical,,critical,0,,0,,0,true,1306,216,0,0,0,0,0,,0,1311,28450509,1780951384456276,1780951388553545,1780951402682709,217,ok,,length
378,critical,,critical,0,,0,,0,true,867,284,0,0,0,0,0,,0,869,24504110,1780951380510072,1780951383268152,1780951402711460,285,ok,,length
325,sheddable,,sheddable,6,,0,,0,true,744,264,0,0,0,0,0,,0,765,20739946,1780951376746075,1780951385651432,1780951402769571,265,ok,,length
262,critical,,critical,0,,0,,0,true,1163,366,0,0,0,0,0,,0,1158,17079861,1780951373086592,1780951377489026,1780951402771073,367,ok,,length
495,critical,,critical,0,,0,,0,true,640,87,0,0,0,0,0,,0,641,33332498,1780951389338828,1780951396075497,1780951402859352,88,ok,,length
343,sheddable,,sheddable,6,,0,,0,true,1008,265,0,0,0,0,0,,0,991,22219831,1780951378225919,1780951385978659,1780951402887747,266,ok,,length
455,sheddable,,sheddable,6,,0,,0,true,782,187,0,0,0,0,0,,0,778,30573824,1780951386580247,1780951392475311,1780951402888599,188,ok,,length
279,sheddable,,sheddable,6,,0,,0,true,790,281,0,0,0,0,0,,0,792,18256768,1780951374262853,1780951384241521,1780951402889336,282,ok,,length
437,sheddable,,sheddable,6,,0,,0,true,934,196,0,0,0,0,0,,0,920,28965045,1780951384971256,1780951391704504,1780951402946874,197,ok,,length
443,sheddable,,sheddable,6,,0,,0,true,790,193,0,0,0,0,0,,0,777,29538023,1780951385544026,1780951392033669,1780951402947210,194,ok,,length
367,sheddable,,sheddable,6,,0,,0,true,918,265,0,0,0,0,0,,0,929,24224770,1780951380231543,1780951386304131,1780951402976250,266,ok,,length
427,critical,,critical,0,,0,,0,true,1172,226,0,0,0,0,0,,0,1151,28476790,1780951384482714,1780951388659189,1780951403006732,227,ok,,length
319,sheddable,,sheddable,6,,0,,0,true,1295,275,0,0,0,0,0,,0,1274,20442621,1780951376449106,1780951385434607,1780951403033524,276,ok,,length
450,critical,,critical,0,,0,,0,true,1421,222,0,0,0,0,0,,0,1419,30305340,1780951386311845,1780951389198831,1780951403033957,223,ok,,length
327,critical,,critical,0,,0,,0,true,1380,317,0,0,0,0,0,,0,1339,20901261,1780951376907884,1780951381017065,1780951403062813,318,ok,,length
355,sheddable,,sheddable,6,,0,,0,true,914,269,0,0,0,0,0,,0,943,23152408,1780951379158633,1780951386194286,1780951403064297,270,ok,,length
430,sheddable,,sheddable,6,,0,,0,true,1134,204,0,0,0,0,0,,0,1130,28603756,1780951384610105,1780951391485713,1780951403119460,205,ok,,length
345,critical,,critical,0,,0,,0,true,1311,311,0,0,0,0,0,,0,1295,22264962,1780951378271071,1780951381869575,1780951403119855,312,ok,,length
390,sheddable,,sheddable,6,,0,,0,true,880,218,0,0,0,0,0,,0,886,25523235,1780951381529416,1780951390176754,1780951403177156,219,ok,,length
402,sheddable,,sheddable,6,,0,,0,true,734,213,0,0,0,0,0,,0,759,26308112,1780951382314080,1780951390719526,1780951403179099,214,ok,,length
316,sheddable,,sheddable,6,,0,,0,true,1179,280,0,0,0,0,0,,0,1175,20382409,1780951376388727,1780951385433850,1780951403179287,281,ok,,length
293,sheddable,,sheddable,6,,0,,0,true,1394,288,0,0,0,0,0,,0,1402,18719252,1780951374726081,1780951384674023,1780951403205298,289,ok,,length
342,sheddable,,sheddable,6,,0,,0,true,1094,277,0,0,0,0,0,,0,1112,22195748,1780951378201965,1780951385978803,1780951403248289,278,ok,,length
422,sheddable,,sheddable,6,,0,,0,true,1010,210,0,0,0,0,0,,0,1004,28203656,1780951384209407,1780951391264201,1780951403248697,211,ok,,length
